doc_id,source_type,word_count,file_size_kb
doc_000848,audio,2032,2405.2
doc_000849,web,1347,3944.3
doc_000850,image,384,5501.3
doc_000851,web,3111,3280.1
doc_000852,image,3272,6566.3
doc_000853,image,478,878.5
doc_000854,audio,2673,3093.8
doc_000855,pdf,780,3012.0
doc_000856,audio,2500,7673.1
doc_000857,audio,1240,4322.8
doc_000858,web,4541,1998.0
doc_000859,audio,4644,7671.9
doc_000860,audio,3139,1252.5
doc_000861,audio,951,178.6
doc_000862,pdf,3588,4966.8
doc_000863,web,109,4854.8
doc_000864,image,1404,4166.4
doc_000865,image,1620,6928.7
doc_000866,web,3213,7059.1
doc_000867,web,3616,3266.7
doc_000868,audio,1820,2454.2
doc_000869,web,4264,6398.5
doc_000870,audio,1319,6988.8
doc_000871,audio,2529,6998.3
doc_000872,image,4675,7883.8
doc_000873,web,3365,3547.4
doc_000874,image,3265,1623.3
doc_000875,web,351,9832.3
doc_000876,image,3779,9721.3
doc_000877,audio,488,3398.0
doc_000878,audio,4995,1551.6
doc_000879,image,90,2959.3
doc_000880,audio,3375,3033.2
doc_000881,pdf,888,4918.3
doc_000882,image,2266,2255.1
doc_000883,image,2726,6864.3
doc_000884,web,3009,206.9
doc_000885,audio,97,1532.9
doc_000886,pdf,4972,5443.7
doc_000887,web,2475,1004.3
doc_000888,image,2405,1264.0
doc_000889,pdf,2662,3912.8
doc_000890,pdf,3738,3384.7
doc_000891,audio,2996,55.2
doc_000892,image,4271,3535.8
doc_000893,web,3376,8282.3
doc_000894,pdf,170,5842.3
doc_000895,image,2254,7043.6
doc_000896,audio,4568,9662.6
doc_000897,image,3078,4863.4
doc_000898,audio,515,9698.4
doc_000899,image,622,9367.2
doc_000900,web,3862,7122.0
doc_000901,image,4753,4252.0
doc_000902,web,568,7471.8
doc_000903,audio,3963,2317.1
doc_000904,pdf,227,3590.4
doc_000905,pdf,3385,7650.6
doc_000906,web,2226,8700.9
doc_000907,image,1667,4804.9
doc_000908,image,941,1862.3
doc_000909,image,4798,2201.0
doc_000910,pdf,3972,2630.1
doc_000911,audio,517,2581.0
doc_000912,audio,498,3407.6
doc_000913,audio,3241,6456.8
doc_000914,pdf,3690,6437.4
doc_000915,audio,4746,2272.5
doc_000916,web,227,9084.0
doc_000917,web,3808,9218.1
doc_000918,pdf,1612,359.7
doc_000919,image,2279,3539.1
doc_000920,audio,2992,8131.1
doc_000921,audio,2515,6534.3
doc_000922,web,3702,97.9
doc_000923,pdf,4755,7687.9
doc_000924,image,2947,7933.3
doc_000925,audio,1217,5532.6
doc_000926,pdf,4994,9997.0
doc_000927,pdf,4906,8228.4
doc_000928,audio,2052,4066.3
doc_000929,image,3002,6116.8
doc_000930,audio,4149,6499.8
doc_000931,pdf,10,6797.0
doc_000932,web,1149,8204.6
doc_000933,web,4804,6582.0
doc_000934,pdf,4987,3820.9
doc_000935,pdf,284,645.3
doc_000936,image,2272,7655.1
doc_000937,pdf,945,6938.0
doc_000938,image,1850,8356.8
doc_000939,pdf,3781,9466.1
doc_000940,image,880,7954.2
doc_000941,audio,810,2387.7
doc_000942,web,1853,7891.3
doc_000943,image,3539,3768.1
doc_000944,web,288,8137.1
doc_000945,audio,4115,1648.8
doc_000946,image,1878,5768.0
doc_000947,audio,2018,2806.3
doc_000948,image,1537,2680.4
doc_000949,web,654,323.2
doc_000950,audio,1480,662.2
doc_000951,pdf,3152,700.2
doc_000952,audio,2637,3762.3
doc_000953,image,1071,8054.6
doc_000954,web,3730,3971.9
doc_000955,pdf,559,9730.8
doc_000956,pdf,1325,9127.7
doc_000957,audio,666,5081.6
doc_000958,audio,2202,8335.4
doc_000959,pdf,1381,7118.4
doc_000960,audio,3897,3939.8
doc_000961,web,2730,2471.9
doc_000962,pdf,1701,9533.6
doc_000963,pdf,48,775.6
doc_000964,audio,318,6622.8
doc_000965,audio,2722,7266.9
doc_000966,image,2656,7499.5
doc_000967,audio,1191,4465.2
doc_000968,pdf,1975,7673.4
doc_000969,pdf,3562,8797.2
doc_000970,image,2982,9047.3
doc_000971,image,176,6034.8
doc_000972,pdf,1841,5291.8
doc_000973,image,3347,6459.1
doc_000974,pdf,4647,4261.9
doc_000975,audio,4580,6248.5
doc_000976,pdf,65,2444.8
doc_000977,image,2790,9265.7
doc_000978,audio,1111,7653.6
doc_000979,pdf,4140,9176.3
doc_000980,pdf,3381,1485.1
doc_000981,image,1357,7216.7
doc_000982,image,12,5917.7
doc_000983,web,3138,3114.0
doc_000984,pdf,2727,6980.5
doc_000985,audio,4111,9248.3
doc_000986,image,3140,6085.7
doc_000987,audio,613,7438.0
doc_000988,web,2291,6267.2
doc_000989,image,3416,2405.6
doc_000990,audio,346,2059.4
doc_000991,pdf,3348,224.0
doc_000992,audio,1392,9307.0
doc_000993,pdf,2284,7511.9
doc_000994,audio,3677,7792.2
doc_000995,pdf,1844,3929.6
doc_000996,pdf,3722,2472.4
doc_000997,audio,1626,3694.5
doc_000998,image,1492,5653.8
doc_000999,pdf,3878,7780.7
doc_001000,web,2135,3721.8
doc_001001,audio,2462,9782.5
doc_001002,web,4012,1464.3
doc_001003,pdf,4333,8853.5
doc_001004,pdf,343,5983.8
doc_001005,audio,3543,6988.1
doc_001006,web,246,45.4
doc_001007,pdf,2529,2046.3
doc_001008,web,36,885.2
doc_001009,image,4804,5623.4
doc_001010,audio,3393,3721.8
doc_001011,pdf,3143,7791.8
doc_001012,audio,3485,669.1
doc_001013,web,1109,5326.6
doc_001014,audio,1317,373.0
doc_001015,web,2731,5468.0
doc_001016,web,2717,5524.6
doc_001017,image,1532,9608.5
doc_001018,audio,4726,3716.3
doc_001019,web,1999,5102.3
doc_001020,audio,2022,6165.2
doc_001021,audio,4147,8437.2
doc_001022,audio,2647,6600.4
doc_001023,audio,3410,545.9
doc_001024,pdf,4096,1893.3
doc_001025,web,1249,8009.9
doc_001026,audio,4067,6215.6
doc_001027,pdf,3637,7966.2
doc_001028,pdf,3515,4206.7
doc_001029,image,3782,7159.7
doc_001030,image,2585,3095.8
doc_001031,audio,805,9634.3
doc_001032,image,292,2413.7
doc_001033,pdf,4242,1732.2
doc_001034,web,1660,8270.8
doc_001035,audio,1175,1818.1
doc_001036,image,4908,1240.1
doc_001037,web,917,4553.6
doc_001038,pdf,1427,5872.5
doc_001039,image,1647,5028.4
doc_001040,audio,1312,9851.4
doc_001041,image,635,5809.5
doc_001042,audio,3924,9603.9
doc_001043,audio,243,2005.9
doc_001044,image,2049,7281.7
doc_001045,audio,2462,3032.6
doc_001046,audio,2625,1092.8
doc_001047,audio,4515,7094.9
doc_001048,web,3193,7302.7
doc_001049,audio,3020,6039.3
doc_001050,image,4257,9335.7
doc_001051,audio,907,9870.9
doc_001052,audio,4899,8507.3
doc_001053,audio,2894,865.8
doc_001054,web,991,1242.5
doc_001055,audio,4076,6751.3
doc_001056,pdf,2687,2509.5
doc_001057,image,4619,3279.5
doc_001058,image,4418,5451.8
doc_001059,web,3798,6379.5
doc_001060,pdf,2704,8613.4
doc_001061,image,1678,1153.5
doc_001062,pdf,2018,8145.9
doc_001063,image,3202,5399.4
doc_001064,web,4039,7867.7
doc_001065,image,2305,4254.3
doc_001066,web,4179,9414.6
doc_001067,web,4163,9123.4
doc_001068,audio,1367,7204.7
doc_001069,pdf,2051,248.2
doc_001070,web,2778,6693.8
doc_001071,pdf,4675,552.4
doc_001072,image,3606,5612.1
doc_001073,pdf,1942,1103.2
doc_001074,audio,3469,4480.7
doc_001075,image,2832,4920.9
doc_001076,image,2649,6549.7
doc_001077,audio,723,2215.1
doc_001078,pdf,4654,7100.4
doc_001079,pdf,3853,9559.9
doc_001080,image,2125,7643.7
doc_001081,image,416,1323.5
doc_001082,audio,4486,4908.7
doc_001083,pdf,4283,9718.0
doc_001084,pdf,787,6398.4
doc_001085,pdf,4375,9463.0
doc_001086,audio,892,4703.6
doc_001087,audio,1376,6726.4
doc_001088,image,1998,4035.5
doc_001089,web,4227,8091.2
doc_001090,web,4038,6444.2
doc_001091,image,238,7915.2
doc_001092,image,2254,420.4
doc_001093,web,1409,3960.4
doc_001094,image,2206,6799.2
doc_001095,web,2552,2975.9
doc_001096,pdf,3545,9197.2
doc_001097,pdf,98,9889.9
doc_001098,pdf,4704,9323.5
doc_001099,pdf,1040,8585.2
doc_001100,audio,1657,1466.2
doc_001101,audio,1202,2477.7
doc_001102,pdf,2437,7851.2
doc_001103,image,53,3588.9
doc_001104,pdf,2475,7542.6
doc_001105,image,4312,8791.4
doc_001106,audio,4710,8216.8
doc_001107,web,367,4261.8
doc_001108,audio,855,3324.0
doc_001109,web,2994,325.9
doc_001110,image,1616,2146.6
doc_001111,pdf,2880,9017.1
doc_001112,web,1928,3463.9
doc_001113,web,2706,3784.4
doc_001114,pdf,4660,1624.4
doc_001115,image,3492,3950.8
doc_001116,pdf,725,8727.9
doc_001117,pdf,3740,1778.8
doc_001118,audio,4240,1135.6
doc_001119,image,2951,9520.1
doc_001120,web,4959,671.3
doc_001121,pdf,4286,9857.3
doc_001122,audio,4185,1142.7
doc_001123,web,1078,8972.3
doc_001124,pdf,3982,8861.0
doc_001125,pdf,1498,2785.6
doc_001126,image,2094,1304.9
doc_001127,pdf,2183,8698.2
doc_001128,web,1489,7181.1
doc_001129,web,4876,2806.7
doc_001130,audio,3836,5606.6
doc_001131,pdf,2830,1898.6
doc_001132,web,2789,8730.7
doc_001133,image,3433,3377.1
doc_001134,web,1314,403.1
doc_001135,pdf,4587,2827.6
doc_001136,pdf,3447,5499.6
doc_001137,image,3797,3122.9
doc_001138,pdf,4940,4433.4
doc_001139,pdf,2500,9961.4
doc_001140,image,390,511.2
doc_001141,web,799,9605.5
doc_001142,pdf,1528,1064.9
doc_001143,audio,1314,6576.7
doc_001144,pdf,4477,5.6
doc_001145,pdf,4096,7513.5
doc_001146,image,4966,2489.3
doc_001147,image,2767,4454.9
doc_001148,image,1379,8057.9
doc_001149,image,3318,687.9
doc_001150,pdf,4660,2476.9
doc_001151,audio,535,3641.3
doc_001152,web,2483,7305.0
doc_001153,audio,2968,685.7
doc_001154,audio,3878,1238.8
doc_001155,image,4075,9364.1
doc_001156,pdf,1184,9072.3
doc_001157,pdf,932,8303.9
doc_001158,pdf,4176,6119.6
doc_001159,web,4707,73.6
doc_001160,audio,1269,896.3
doc_001161,web,2281,8122.6
doc_001162,web,3830,902.1
doc_001163,audio,1914,9804.8
doc_001164,web,617,2400.1
doc_001165,image,3262,1627.7
doc_001166,audio,3129,8343.0
doc_001167,audio,3989,1300.8
doc_001168,audio,1407,7094.6
doc_001169,audio,4204,391.1
doc_001170,pdf,609,8598.6
doc_001171,web,3826,7998.5
doc_001172,web,230,495.8
doc_001173,web,411,1298.4
doc_001174,audio,2266,8960.1
doc_001175,web,447,2543.0
doc_001176,web,1458,4157.8
doc_001177,audio,375,6605.7
doc_001178,web,4261,5016.7
doc_001179,audio,439,7761.7
doc_001180,audio,4741,2084.2
doc_001181,audio,4871,9908.9
doc_001182,audio,4325,9125.0
doc_001183,image,3671,7721.8
doc_001184,web,1536,5108.4
doc_001185,web,4520,2743.7
doc_001186,image,2733,9045.4
doc_001187,web,3644,9828.2
doc_001188,pdf,2607,7903.1
doc_001189,image,2637,8836.1
doc_001190,pdf,4539,8842.8
doc_001191,image,1285,6806.8
doc_001192,image,818,6.5
doc_001193,image,3272,8140.6
doc_001194,web,3701,2019.7
doc_001195,web,3486,2970.8
doc_001196,pdf,1324,2986.1
doc_001197,pdf,1773,3137.0
doc_001198,image,1366,4151.1
doc_001199,image,1401,1076.2
doc_001200,pdf,3082,6176.5
doc_001201,pdf,4963,4401.1
doc_001202,image,2900,2683.1
doc_001203,image,1948,1045.2
doc_001204,image,4924,9148.7
doc_001205,image,3572,2369.5
doc_001206,pdf,2339,899.5
doc_001207,audio,4180,8535.2
doc_001208,pdf,605,9644.0
doc_001209,pdf,999,3042.2
doc_001210,audio,2075,2162.7
doc_001211,audio,3287,1802.3
doc_001212,web,3182,8059.8
doc_001213,web,1360,7350.8
doc_001214,pdf,472,9231.9
doc_001215,pdf,2148,8819.7
doc_001216,audio,4270,5759.6
doc_001217,audio,1291,1987.4
doc_001218,web,2497,6006.7
doc_001219,web,763,3045.3
doc_001220,audio,510,9927.4
doc_001221,pdf,3188,3734.2
doc_001222,image,3436,4918.8
doc_001223,audio,3928,3753.4
doc_001224,image,4532,7607.9
doc_001225,image,1612,9902.2
doc_001226,pdf,3423,4100.2
doc_001227,pdf,1457,940.4
doc_001228,image,450,7435.1
doc_001229,web,4124,9217.8
doc_001230,pdf,24,3249.2
doc_001231,web,3625,693.5
doc_001232,audio,1425,842.1
doc_001233,audio,4972,5290.6
doc_001234,image,1606,4589.0
doc_001235,image,2549,4011.5
doc_001236,audio,2810,792.0
doc_001237,audio,4813,5220.0
doc_001238,image,4353,8044.4
doc_001239,audio,1827,5643.9
doc_001240,pdf,67,4819.3
doc_001241,pdf,4080,7537.3
doc_001242,web,2836,807.7
doc_001243,web,1024,7187.6
doc_001244,image,1169,4380.5
doc_001245,pdf,1215,3008.1
doc_001246,image,1264,1217.1
doc_001247,web,2370,4746.4
doc_001248,pdf,4461,5609.5
doc_001249,pdf,3244,8753.8
doc_001250,web,4230,4040.0
doc_001251,image,4131,7322.0
doc_001252,web,3831,2272.7
doc_001253,web,649,4463.6
doc_001254,audio,1824,2370.6
doc_001255,image,2127,9277.6
doc_001256,image,4714,4850.9
doc_001257,audio,2870,3687.8
doc_001258,pdf,4299,6359.0
doc_001259,web,1247,2588.1
doc_001260,web,2809,5672.4
doc_001261,image,237,1502.7
doc_001262,image,4717,1594.3
doc_001263,image,1982,2058.1
doc_001264,pdf,714,1607.1
doc_001265,pdf,2294,740.7
doc_001266,web,4669,7270.8
doc_001267,audio,4970,5694.5
doc_001268,image,1407,9326.3
doc_001269,audio,1766,1702.1
doc_001270,web,4122,3363.3
doc_001271,web,1537,2272.5
doc_001272,audio,657,3806.4
doc_001273,image,2138,1023.6
doc_001274,web,3326,8223.4
doc_001275,web,1503,9884.3
doc_001276,image,3452,6280.8
doc_001277,web,811,4812.0
doc_001278,web,1630,6594.4
doc_001279,audio,3574,3406.9
doc_001280,pdf,2968,2351.0
doc_001281,web,2012,1122.8
doc_001282,web,3782,174.0
doc_001283,audio,212,6298.0
doc_001284,pdf,1988,2544.2
doc_001285,pdf,4688,7935.6
doc_001286,audio,540,7636.5
doc_001287,web,3559,5000.0
doc_001288,image,1874,9254.7
doc_001289,audio,1587,8561.4
doc_001290,audio,2700,3852.0
doc_001291,pdf,4312,5902.1
doc_001292,audio,1662,5821.0
doc_001293,image,4487,8611.1
doc_001294,audio,4147,8340.7
doc_001295,audio,3905,7694.2
doc_001296,pdf,3633,399.6
doc_001297,image,1307,8587.1
doc_001298,image,3308,6632.8
doc_001299,web,3267,7872.4
doc_001300,pdf,3194,8543.8
doc_001301,image,4566,8461.6
doc_001302,image,2702,6111.9
doc_001303,audio,3123,3195.9
doc_001304,web,838,5384.2
doc_001305,pdf,2951,4161.7
doc_001306,image,854,9589.5
doc_001307,web,2703,2757.9
doc_001308,pdf,1563,1981.5
doc_001309,audio,3829,8063.2
doc_001310,image,2950,2224.3
doc_001311,web,3832,9670.3
doc_001312,pdf,4584,2556.9
doc_001313,image,1731,7714.5
doc_001314,pdf,4604,795.2
doc_001315,audio,1125,9451.7
doc_001316,audio,528,9438.8
doc_001317,web,857,1871.7
doc_001318,web,2501,8335.8
doc_001319,image,4263,237.3
doc_001320,web,3874,5908.0
doc_001321,image,4941,8151.9
doc_001322,pdf,1319,1236.2
doc_001323,image,2515,3286.4
doc_001324,audio,2903,4582.3
doc_001325,audio,2554,7751.6
doc_001326,web,564,7728.0
doc_001327,audio,196,2488.0
doc_001328,image,2207,2464.0
doc_001329,pdf,1915,5430.6
doc_001330,audio,578,2095.0
doc_001331,audio,4616,528.3
doc_001332,image,1238,2908.1
doc_001333,image,2990,8944.1
doc_001334,image,1779,1164.2
doc_001335,image,3400,5525.1
doc_001336,pdf,4337,7053.3
doc_001337,image,4277,454.8
doc_001338,web,1619,2950.0
doc_001339,pdf,2303,201.7
doc_001340,pdf,3557,1040.3
doc_001341,web,3285,649.7
doc_001342,audio,918,8705.1
doc_001343,web,3556,7569.2
doc_001344,audio,197,297.2
doc_001345,image,3747,6399.5
doc_001346,audio,235,3869.0
doc_001347,web,1056,9521.4
doc_001348,pdf,4598,7773.5
doc_001349,web,3801,8081.9
doc_001350,image,500,2693.2
doc_001351,image,4748,9931.4
doc_001352,image,553,9869.0
doc_001353,web,3568,8575.1
doc_001354,image,3144,9232.4
doc_001355,audio,2394,8777.9
doc_001356,image,1758,9648.0
doc_001357,pdf,513,1658.5
doc_001358,image,1652,6191.9
doc_001359,audio,714,4581.8
doc_001360,web,2226,8544.5
doc_001361,pdf,840,1996.2
doc_001362,web,497,6890.3
doc_001363,audio,3019,1504.2
doc_001364,web,4355,5481.2
doc_001365,audio,4584,9976.9
doc_001366,audio,3424,7478.8
doc_001367,audio,3459,829.3
doc_001368,image,1771,4845.2
doc_001369,audio,2703,1728.5
doc_001370,image,2665,7650.8
doc_001371,image,4356,9452.5
doc_001372,web,1838,9196.7
doc_001373,web,2061,6299.7
doc_001374,audio,3289,8528.1
doc_001375,web,2002,294.6
doc_001376,pdf,1221,4493.4
doc_001377,web,715,24.2
doc_001378,audio,4922,7229.9
doc_001379,web,4012,5430.3
doc_001380,web,586,1170.9
doc_001381,audio,4651,1626.5
doc_001382,image,1359,6875.1
doc_001383,web,3727,2417.2
doc_001384,image,3519,924.3
doc_001385,web,528,7867.3
doc_001386,image,3134,1054.4
doc_001387,web,4961,1078.4
doc_001388,web,3833,874.7
doc_001389,image,1645,9244.7
doc_001390,audio,180,6511.5
doc_001391,web,23,9015.4
doc_001392,pdf,4046,2959.3
doc_001393,web,1329,2364.1
doc_001394,pdf,2568,5384.0
doc_001395,pdf,2336,9229.0
doc_001396,pdf,929,5166.1
doc_001397,image,2427,6264.6
doc_001398,web,657,858.5
doc_001399,audio,1923,566.4
doc_001400,image,2453,150.0
doc_001401,image,4152,9338.6
doc_001402,audio,3147,8980.2
doc_001403,web,2024,2627.2
doc_001404,audio,2720,8859.0
doc_001405,audio,1305,439.5
doc_001406,image,4404,5159.3
doc_001407,pdf,1798,2356.2
doc_001408,web,1247,6922.0
doc_001409,image,3919,3784.8
doc_001410,web,4617,1182.6
doc_001411,image,2905,8476.8
doc_001412,audio,3919,7955.7
doc_001413,web,2267,1203.0
doc_001414,image,4342,8608.1
doc_001415,web,2786,6916.2
doc_001416,pdf,1896,8228.2
doc_001417,pdf,706,9796.0
doc_001418,web,270,7299.3
doc_001419,web,1131,8358.6
doc_001420,web,3279,4898.7
doc_001421,web,3502,3601.0
doc_001422,image,2174,3152.3
doc_001423,audio,4455,5557.9
doc_001424,image,25,900.6
doc_001425,pdf,1612,2092.9
doc_001426,pdf,2507,1613.9
doc_001427,image,576,6497.4
doc_001428,pdf,4327,4684.7
doc_001429,image,611,9400.3
doc_001430,pdf,2068,7698.8
doc_001431,audio,2088,4595.0
doc_001432,web,661,2692.4
doc_001433,pdf,1038,7433.3
doc_001434,image,4946,8205.6
doc_001435,web,795,2999.8
doc_001436,image,394,8719.0
doc_001437,web,1168,7189.9
doc_001438,web,3759,8318.7
doc_001439,web,1204,1085.6
doc_001440,audio,2604,4645.5
doc_001441,pdf,1457,8457.2
doc_001442,image,627,1401.3
doc_001443,pdf,1344,6920.7
doc_001444,audio,2187,5264.2
doc_001445,image,3455,2713.0
doc_001446,audio,1999,3774.6
doc_001447,web,4081,3427.0
doc_001448,image,1886,6967.2
doc_001449,pdf,281,1031.0
doc_001450,web,1439,8013.5
doc_001451,image,2982,516.5
doc_001452,web,3865,7522.1
doc_001453,web,2603,5843.0
doc_001454,audio,3859,9491.3
doc_001455,image,277,2565.0
doc_001456,audio,487,6496.0
doc_001457,image,2126,942.8
doc_001458,audio,3823,156.0
doc_001459,pdf,310,3883.9
doc_001460,image,1297,1588.7
doc_001461,pdf,4766,1392.4
doc_001462,image,2841,6561.0
doc_001463,image,693,6020.7
doc_001464,pdf,3263,3537.5
doc_001465,audio,1370,9157.4
doc_001466,pdf,2660,6442.0
doc_001467,pdf,3525,8474.7
doc_001468,image,3447,5334.3
doc_001469,audio,1453,1175.8
doc_001470,web,1346,6332.8
doc_001471,audio,1230,423.1
doc_001472,pdf,2990,6453.1
doc_001473,web,4191,9525.3
doc_001474,pdf,4579,4662.9
doc_001475,web,2036,8394.6
doc_001476,audio,1952,3336.9
doc_001477,pdf,355,1302.5
doc_001478,image,580,9918.4
doc_001479,web,1615,6496.0
doc_001480,web,1886,378.7
doc_001481,web,1011,8561.5
doc_001482,web,927,4652.2
doc_001483,web,4526,5716.0
doc_001484,image,4973,3184.0
doc_001485,pdf,4904,2818.7
doc_001486,image,4935,4015.1
doc_001487,audio,222,8102.7
doc_001488,pdf,67,2468.2
doc_001489,image,155,7463.2
doc_001490,pdf,3624,2490.1
doc_001491,audio,1907,4624.1
doc_001492,image,1574,6845.4
doc_001493,audio,4557,7001.3
doc_001494,web,4261,8480.4
doc_001495,pdf,1624,5378.0
doc_001496,pdf,132,4972.2
doc_001497,image,3264,5951.0
doc_001498,audio,2892,6765.6
doc_001499,pdf,247,6631.8
doc_001500,web,2699,7262.1
doc_001501,web,392,8481.7
doc_001502,audio,1375,3017.3
doc_001503,audio,3951,1442.6
doc_001504,image,3431,5394.8
doc_001505,audio,252,4898.5
doc_001506,web,4709,4260.9
doc_001507,web,3469,9562.0
doc_001508,pdf,1039,4946.6
doc_001509,web,1262,4135.5
doc_001510,web,4723,1991.9
doc_001511,pdf,4538,2215.9
doc_001512,image,347,6776.9
doc_001513,audio,246,6603.9
doc_001514,pdf,785,3224.7
doc_001515,pdf,1622,224.5
doc_001516,image,3826,523.9
doc_001517,audio,139,8941.2
doc_001518,audio,2415,9007.7
doc_001519,audio,1498,7540.6
doc_001520,pdf,2067,7535.9
doc_001521,web,1452,2740.5
doc_001522,web,19,4392.7
doc_001523,pdf,2485,7356.7
doc_001524,web,4556,7628.2
doc_001525,image,118,99.6
doc_001526,web,851,6438.3
doc_001527,pdf,2151,9364.7
doc_001528,web,3241,8292.8
doc_001529,image,3748,6322.7
doc_001530,web,2218,8357.0
doc_001531,web,130,3319.6
doc_001532,image,2564,4730.5
doc_001533,audio,1815,8139.0
doc_001534,image,2926,6644.7
doc_001535,web,4983,2615.3
doc_001536,audio,4301,3053.3
doc_001537,audio,2166,3879.1
doc_001538,pdf,3741,734.8
doc_001539,pdf,1061,709.4
doc_001540,image,3678,9831.6
doc_001541,image,496,5598.2
doc_001542,image,2582,991.2
doc_001543,web,2618,5356.7
doc_001544,image,361,2395.0
doc_001545,pdf,4531,2285.1
doc_001546,image,2803,5846.7
doc_001547,audio,1944,7181.6
doc_001548,pdf,1770,3832.9
doc_001549,audio,2936,3841.5
doc_001550,web,3583,8597.2
doc_001551,image,1460,9650.7
doc_001552,pdf,510,9809.1
doc_001553,audio,1395,8231.2
doc_001554,pdf,1573,1345.8
doc_001555,audio,2840,5434.8
doc_001556,pdf,4800,3166.3
doc_001557,audio,2022,2745.9
doc_001558,web,476,5579.3
doc_001559,audio,3625,5223.7
doc_001560,audio,88,3876.1
doc_001561,pdf,4962,8675.8
doc_001562,audio,2767,8228.4
doc_001563,audio,1436,5382.4
doc_001564,image,2840,4898.8
doc_001565,audio,4886,3200.0
doc_001566,image,4482,9225.3
doc_001567,pdf,1260,9113.1
doc_001568,audio,692,3850.4
doc_001569,web,2351,670.8
doc_001570,pdf,1058,7814.1
doc_001571,web,244,7970.8
doc_001572,image,2712,999.6
doc_001573,image,2765,1226.1
doc_001574,web,4901,7424.7
doc_001575,web,2084,3367.8
doc_001576,web,4470,3625.7
doc_001577,pdf,2633,5804.5
doc_001578,web,2758,2024.3
doc_001579,audio,2165,9155.0
doc_001580,pdf,2899,5970.1
doc_001581,image,3936,30.3
doc_001582,web,3258,2187.8
doc_001583,image,775,8867.8
doc_001584,audio,1479,2722.4
doc_001585,web,2290,3259.9
doc_001586,image,1168,5608.4
doc_001587,audio,4232,7434.9
doc_001588,web,3909,1511.0
doc_001589,audio,699,6287.8
doc_001590,web,885,9728.4
doc_001591,audio,2743,7621.3
doc_001592,image,1364,9959.5
doc_001593,pdf,996,46.0
doc_001594,web,654,7525.0
doc_001595,web,3826,5601.5
doc_001596,pdf,643,4288.5
doc_001597,image,4501,9847.3
doc_001598,web,391,6852.6
doc_001599,pdf,4719,7054.0
doc_001600,pdf,4354,138.9
doc_001601,image,745,8555.9
doc_001602,pdf,165,7567.6
doc_001603,web,734,8540.6
doc_001604,image,3605,3589.7
doc_001605,audio,628,4522.2
doc_001606,audio,3267,7461.1
doc_001607,web,1380,2652.8
doc_001608,pdf,2639,6060.1
doc_001609,image,1469,4438.7
doc_001610,audio,2030,9193.9
doc_001611,image,1720,4039.7
doc_001612,web,3173,2241.1
doc_001613,web,1318,3506.9
doc_001614,image,2001,8681.4
doc_001615,image,2820,8797.3
doc_001616,web,3662,8463.5
doc_001617,web,1799,6114.5
doc_001618,pdf,201,7738.7
doc_001619,audio,4609,5401.2
doc_001620,pdf,276,8595.1
doc_001621,image,4726,5609.1
doc_001622,audio,388,657.0
doc_001623,pdf,1344,7312.6
doc_001624,audio,2012,6468.7
doc_001625,pdf,1118,9614.7
